time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitcherr,roll_pid_out,rollerr,x_pid_out,xerr,yerr
1719417381.785482,276.000,364.000,66.000,278.000,364.000,65.000,278.000,364.000,65.000, 0.067, 0.062, 2.000, 0.000, 2.000, 0.000,29.851, 0.000, 0.000, 0.000,-479.894, 0.000,319.811,238.465,106.334,62.954,464.738, 2.233,-2.213,-0.133, 0.420,-3.222,-3.629,-1.89738,130.91982,0.42003,0.06554,0.21080,-124.00000,-0.07140,42.00000,-0.07326,0.00000,1.00000
1719417381.864383,278.000,364.000,65.000,278.000,364.000,65.000,276.000,364.000,66.000, 0.062, 0.079, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-25.352, 0.000,-321.365, 0.000,319.501,238.754,106.258,63.012,465.319, 2.234,-2.215,-0.150, 0.373,-3.541,-4.162,-1.91178,131.57507,0.37294,0.06583,0.21080,-124.00000,-0.07480,44.00000,-0.07326,0.00000,1.00000
1719417381.925442,278.000,364.000,65.000,276.000,364.000,66.000,272.000,362.000,66.000, 0.079, 0.061,-2.000, 0.000,-2.000, 0.000,-25.352, 0.000,-65.500,-32.750,-657.413,-536.276,319.531,238.593,106.145,63.079,463.905, 2.229,-2.207,-0.144, 0.431,-3.799,-3.633,-1.94564,131.10301,0.43128,0.06503,0.20740,-122.00000,-0.08160,48.00000,-0.07326,0.00000,1.00000
1719417381.9983082,276.000,364.000,66.000,272.000,362.000,66.000,266.000,358.000,65.000, 0.061, 0.073,-4.000,-2.000,-4.000,-2.000,-65.500,-32.750,-82.341,-54.894,-231.115,-303.890,319.671,238.629,106.641,62.530,469.909,-2.207, 2.190, 0.282,-0.022,-6.531,-8.173,-1.99997,129.76903,-0.02183,0.06957,0.20060,-118.00000,-0.09180,54.00000,-0.07326,0.00000,1.00000
1719417382.057524,272.000,362.000,66.000,266.000,358.000,65.000,258.000,354.000,65.000, 0.073, 0.059,-6.000,-4.000,-6.000,-4.000,-82.341,-54.894,-135.112,-67.556,-891.261,-213.855,319.868,238.296,106.877,62.213,470.722,-2.200, 2.185, 0.326,-0.233,-7.524,-9.456,-2.06891,129.76903,-0.23329,0.07180,0.19380,-114.00000,-0.10540,62.00000,-0.07326,0.00000,1.00000
1719417382.1191192,266.000,358.000,65.000,258.000,354.000,65.000,248.000,348.000,65.000, 0.059, 0.062,-8.000,-4.000,-8.000,-4.000,-135.112,-67.556,-162.451,-97.471,-444.120,-485.963,319.671,238.629,106.641,62.530,469.909,-2.207, 2.190, 0.282,-0.022,-6.531,-8.173,-2.15880,129.79985,-0.02183,0.06970,0.18360,-108.00000,-0.12240,72.00000,-0.07326,0.00000,1.00000
1719417382.187478,258.000,354.000,65.000,248.000,348.000,65.000,238.000,340.000,65.000, 0.062, 0.068,-10.000,-6.000,-10.000,-6.000,-162.451,-97.471,-146.188,-116.951,237.740,-284.777,320.642,239.578,107.545,62.350,470.623,-2.187, 2.185, 0.150,-0.054,-2.046,-5.815,-2.25761,129.32131,-0.05357,0.07004,0.17000,-100.00000,-0.13940,82.00000,-0.07326,0.00000,0.00000
1719417382.250452,248.000,348.000,65.000,238.000,340.000,65.000,228.000,330.000,65.000, 0.068, 0.063,-10.000,-8.000,-10.000,-8.000,-146.188,-116.951,-158.796,-158.796,-200.201,-664.482,320.750,239.766,107.542,62.376,471.897,-2.180, 2.177, 0.141,-0.006,-1.361,-6.032,-2.36718,128.70120,-0.00641,0.06957,0.15300,-90.00000,-0.15640,92.00000,-0.07326,0.00000,0.00000
1719417382.326367,238.000,340.000,65.000,228.000,330.000,65.000,216.000,318.000,68.000, 0.063, 0.076,-10.000,-10.000,-10.000,-10.000,-158.796,-158.796,-158.240,-158.240, 7.325, 7.325,320.775,239.682,107.649,62.289,471.368,-2.182, 2.182, 0.141,-0.070,-1.551,-5.844,-2.49809,130.00000,-0.06986,0.07024,0.13260,-78.00000,-0.17680,104.00000,-0.07326,0.00000,0.00000
1719417382.389142,228.000,330.000,65.000,216.000,318.000,68.000,210.000,308.000,66.000, 0.076, 0.063,-12.000,-12.000,-12.000,-12.000,-158.240,-158.240,-95.461,-159.102,998.829,-13.706,320.744,239.873,107.616,62.351,471.953,-2.180, 2.179, 0.145,-0.053,-1.515,-6.079,-2.58791,129.32131,-0.05331,0.07010,0.11560,-68.00000,-0.18700,110.00000,-0.07326,0.00000,0.00000
1719417382.448629,216.000,318.000,68.000,210.000,308.000,66.000,206.000,296.000,64.000, 0.063, 0.059,-6.000,-10.000,-6.000,-10.000,-95.461,-159.102,-67.239,-201.718,474.403,-716.371,320.847,239.704,107.673,62.302,471.485,-2.182, 2.182, 0.138,-0.061,-1.475,-5.748,-2.68499,127.01181,-0.06116,0.07021,0.09520,-56.00000,-0.19380,114.00000,-0.07326,0.00000,0.00000
1719417382.5160608,210.000,308.000,66.000,206.000,296.000,64.000,198.000,282.000,66.000, 0.059, 0.067,-4.000,-12.000,-4.000,-12.000,-67.239,-201.718,-118.640,-207.620,-762.269,-87.524,320.265,239.502,107.158,62.629,469.185,-2.197, 2.190, 0.136, 0.086,-2.090,-5.006,-2.81004,129.02713,0.08642,0.06869,0.07140,-42.00000,-0.20740,122.00000,-0.07326,0.00000,0.00000
1719417382.5895958,206.000,296.000,64.000,198.000,282.000,66.000,196.000,272.000,65.000, 0.067, 0.073,-8.000,-14.000,-8.000,-14.000,-118.640,-207.620,-27.228,-136.141,1244.488,973.118,320.224,239.530,107.166,62.605,469.404,-2.196, 2.189, 0.144, 0.065,-2.248,-5.279,-2.88904,128.06248,0.06538,0.06887,0.05440,-32.00000,-0.21080,124.00000,-0.07326,0.00000,0.00000
1719417382.650045,198.000,282.000,66.000,196.000,272.000,65.000,192.000,260.000,66.000, 0.073, 0.061,-2.000,-10.000,-2.000,-10.000,-27.228,-136.141,-66.083,-198.249,-641.910,-1026.068,319.926,239.760,106.949,62.821,468.762,-2.199, 2.191, 0.140, 0.118,-2.261,-5.025,-2.98660,129.55308,0.11829,0.06828,0.03400,-20.00000,-0.21760,128.00000,-0.07326,0.00000,0.00000
1719417382.7148259,196.000,272.000,65.000,192.000,260.000,66.000,192.000,250.000,66.000, 0.061, 0.065,-4.000,-12.000,-4.000,-12.000,-66.083,-198.249, 0.000,-154.476,1020.820,676.193,320.145,240.101,107.217,62.746,469.486,-2.193, 2.189, 0.130, 0.024,-1.743,-5.041,-3.06363,128.39003,0.02359,0.06922,0.01700,-10.00000,-0.21760,128.00000,-0.07326,0.00000,0.00000
1719417382.779444,192.000,260.000,66.000,192.000,250.000,66.000,192.000,242.000,66.000, 0.065, 0.065, 0.000,-10.000, 0.000,-10.000, 0.000,-154.476, 0.000,-123.835, 0.000,474.292,320.330,240.470,107.523,62.561,471.291,-2.181, 2.182, 0.140,-0.108,-1.521,-5.817,-3.12597,128.01562,-0.10841,0.07059,0.00340,-2.00000,-0.21760,128.00000,-0.07326,0.00000,0.00000
1719417382.855537,192.000,250.000,66.000,192.000,242.000,66.000,192.000,236.000,66.000, 0.065, 0.076, 0.000,-8.000, 0.000,-8.000, 0.000,-123.835, 0.000,-78.787, 0.000,591.539,320.008,240.652,107.563,62.515,470.652,-2.184, 2.188, 0.153,-0.232,-2.114,-5.886,3.11035,128.06248,-0.23242,0.07195,-0.00680,4.00000,-0.21760,128.00000,-0.07326,0.00000,0.00000
1719417382.915096,192.000,242.000,66.000,192.000,236.000,66.000,192.000,228.000,67.000, 0.076, 0.060, 0.000,-6.000, 0.000,-6.000, 0.000,-78.787, 0.000,-134.332, 0.000,-932.692,319.961,240.928,107.431,62.784,469.688,-2.187, 2.189, 0.161,-0.188,-2.455,-5.970,3.04812,128.56127,-0.18766,0.07160,-0.02040,12.00000,-0.21760,128.00000,-0.07326,0.00000,0.00000
1719417382.980025,192.000,236.000,66.000,192.000,228.000,67.000,192.000,224.000,66.000, 0.060, 0.065, 0.000,-8.000, 0.000,-8.000, 0.000,-134.332, 0.000,-61.646, 0.000,1120.204,319.724,241.104,107.215,62.957,470.176,-2.187, 2.186, 0.173,-0.119,-2.721,-6.343,3.01724,128.99612,-0.11935,0.07097,-0.02720,16.00000,-0.21760,128.00000,-0.07326,0.00000,-1.00000
1719417383.0475252,192.000,228.000,67.000,192.000,224.000,66.000,192.000,220.000,67.000, 0.065, 0.068, 0.000,-4.000, 0.000,-4.000, 0.000,-61.646, 0.000,-59.229, 0.000,35.790,319.754,241.418,107.308,62.973,470.638,-2.183, 2.183, 0.182,-0.174,-2.772,-6.747,2.98660,129.55308,-0.17434,0.07161,-0.03400,20.00000,-0.21760,128.00000,-0.07326,0.00000,-1.00000
1719417383.108779,192.000,224.000,66.000,192.000,220.000,67.000,194.000,218.000,67.000, 0.068, 0.061, 0.000,-4.000, 0.000,-4.000, 0.000,-59.229,32.660,-32.660,533.336,433.879,319.943,241.407,107.478,62.817,471.439,-2.178, 2.181, 0.170,-0.208,-2.209,-6.695,2.96873,127.90622,-0.20751,0.07204,-0.03740,22.00000,-0.21420,126.00000,-0.07326,0.00000,-1.00000
1719417383.184551,192.000,220.000,67.000,194.000,218.000,67.000,194.000,220.000,66.000, 0.061, 0.076, 2.000,-2.000, 2.000,-2.000,32.660,-32.660, 0.000,26.384,-430.858,778.929,319.742,241.589,107.255,63.123,470.003,-2.185, 2.185, 0.173,-0.145,-2.654,-6.421,2.98418,127.57743,-0.14518,0.07149,-0.03400,20.00000,-0.21420,126.00000,-0.07326,0.00000,-1.00000
1719417383.250803,194.000,218.000,67.000,194.000,220.000,66.000,194.000,222.000,67.000, 0.076, 0.066, 0.000, 2.000, 0.000, 2.000, 0.000,26.384, 0.000,30.187, 0.000,57.401,319.797,241.604,107.328,63.039,470.795,-2.182, 2.183, 0.183,-0.175,-2.769,-6.818,2.99970,127.27922,-0.17475,0.07188,-0.03060,18.00000,-0.21420,126.00000,-0.07326,0.00000,-1.00000
1719417383.3125162,194.000,220.000,66.000,194.000,222.000,67.000,194.000,224.000,67.000, 0.066, 0.062, 0.000, 2.000, 0.000, 2.000, 0.000,30.187, 0.000,32.445, 0.000,36.620,319.723,241.671,107.267,63.166,469.764,-2.189, 2.189, 0.175,-0.161,-2.887,-6.263,3.01528,127.01181,-0.16075,0.07182,-0.02720,16.00000,-0.21420,126.00000,-0.07326,0.00000,-1.00000
1719417383.378976,194.000,222.000,67.000,194.000,224.000,67.000,192.000,228.000,68.000, 0.062, 0.066, 0.000, 2.000, 0.000, 2.000, 0.000,32.445,-30.127,60.253,-453.810,418.892,319.779,241.632,107.324,63.058,470.700,-2.183, 2.184, 0.183,-0.179,-2.840,-6.766,3.04812,128.56127,-0.17873,0.07209,-0.02040,12.00000,-0.21760,128.00000,-0.07326,0.00000,-1.00000
1719417383.44619,194.000,224.000,67.000,192.000,228.000,68.000,192.000,234.000,68.000, 0.066, 0.067,-2.000, 4.000,-2.000, 4.000,-30.127,60.253, 0.000,89.176,447.762,429.860,319.844,241.669,107.325,63.110,470.557,-2.185, 2.185, 0.172,-0.150,-2.589,-6.412,3.09475,128.14055,-0.14995,0.07187,-0.01020,6.00000,-0.21760,128.00000,-0.07326,0.00000,-1.00000
1719417383.509527,192.000,228.000,68.000,192.000,234.000,68.000,192.000,242.000,66.000, 0.067, 0.063, 0.000, 6.000, 0.000, 6.000, 0.000,89.176, 0.000,126.343, 0.000,586.969,319.671,241.561,107.251,63.060,470.690,-2.184, 2.184, 0.174,-0.149,-2.605,-6.488,-3.12597,128.01562,-0.14861,0.07193,0.00340,-2.00000,-0.21760,128.00000,-0.07326,0.00000,-1.00000
1719417383.5791302,192.000,234.000,68.000,192.000,242.000,66.000,194.000,252.000,66.000, 0.063, 0.070, 0.000, 8.000, 0.000, 8.000, 0.000,126.343,28.729,143.645,412.680,248.549,319.882,241.674,107.404,62.998,471.184,-2.179, 2.181, 0.182,-0.193,-2.608,-6.923,-3.04664,126.57014,-0.19335,0.07248,0.02040,-12.00000,-0.21420,126.00000,-0.07326,0.00000,-1.00000
1719417383.6393101,192.000,242.000,66.000,194.000,252.000,66.000,194.000,262.000,67.000, 0.070, 0.060, 2.000,10.000, 2.000,10.000,28.729,143.645, 0.000,165.959,-476.784,370.305,319.646,241.506,107.218,63.058,470.655,-2.184, 2.184, 0.178,-0.141,-2.703,-6.599,-2.96873,127.90622,-0.14057,0.07202,0.03740,-22.00000,-0.21420,126.00000,-0.07326,0.00000,-1.00000
1719417383.701559,194.000,252.000,66.000,194.000,262.000,67.000,194.000,272.000,67.000, 0.060, 0.062, 0.000,10.000, 0.000,10.000, 0.000,165.959, 0.000,160.854, 0.000,-82.107,319.530,241.415,107.101,63.126,470.012,-2.187, 2.185, 0.195,-0.133,-3.313,-6.909,-2.89288,130.00000,-0.13268,0.07201,0.05440,-32.00000,-0.21420,126.00000,-0.07326,0.00000,-1.00000
1719417383.7785752,194.000,262.000,67.000,194.000,272.000,67.000,200.000,286.000,66.000, 0.062, 0.077, 0.000,10.000, 0.000,10.000, 0.000,160.854,77.826,181.594,1009.482,269.018,319.787,241.544,107.337,62.968,471.442,-2.180, 2.180, 0.201,-0.196,-3.134,-7.397,-2.77554,128.51459,-0.19577,0.07274,0.07820,-46.00000,-0.20400,120.00000,-0.07326,0.00000,-1.00000
1719417383.841433,194.000,272.000,67.000,200.000,286.000,66.000,206.000,300.000,66.000, 0.077, 0.063, 6.000,14.000, 6.000,14.000,77.826,181.594,95.567,222.990,282.580,659.354,319.940,241.641,107.451,62.913,471.926,-2.176, 2.177, 0.192,-0.209,-2.714,-7.380,-2.65711,128.82546,-0.20867,0.07297,0.10200,-60.00000,-0.19380,114.00000,-0.07326,0.00000,-1.00000
1719417383.9039922,200.000,286.000,66.000,206.000,300.000,66.000,212.000,316.000,66.000, 0.063, 0.063, 6.000,14.000, 6.000,14.000,95.567,222.990,95.793,255.448, 3.607,518.212,320.069,241.232,107.687,62.562,472.216,-2.176, 2.181, 0.178,-0.299,-2.414,-6.948,-2.52839,132.06059,-0.29873,0.07402,0.12920,-76.00000,-0.18360,108.00000,-0.07326,0.00000,-1.00000
1719417383.970834,206.000,300.000,66.000,212.000,316.000,66.000,224.000,328.000,66.000, 0.063, 0.067, 6.000,16.000, 6.000,16.000,95.793,255.448,179.848,179.848,1259.752,-1133.052,320.163,241.002,107.706,62.537,471.558,-2.179, 2.184, 0.187,-0.306,-2.849,-6.964,-2.39965,130.23056,-0.30586,0.07424,0.14960,-88.00000,-0.16320,96.00000,-0.07326,0.00000,-1.00000
1719417384.034303,212.000,316.000,66.000,224.000,328.000,66.000,234.000,340.000,67.000, 0.067, 0.064,12.000,12.000,12.000,12.000,179.848,179.848,157.265,188.718,-355.148,139.498,320.423,240.799,107.677,62.530,472.317,-2.176, 2.178, 0.190,-0.212,-2.684,-7.303,-2.28107,131.89390,-0.21229,0.07341,0.17000,-100.00000,-0.14620,86.00000,-0.07326,0.00000,0.00000
1719417384.1097999,224.000,328.000,66.000,234.000,340.000,67.000,248.000,350.000,66.000, 0.064, 0.075,10.000,12.000,10.000,12.000,157.265,188.718,185.494,132.496,374.027,-744.919,320.097,238.721,107.393,61.768,475.292,-2.177, 2.165, 0.371,-0.501,-7.741,-11.783,-2.15036,131.46863,-0.50065,0.07655,0.18700,-110.00000,-0.12240,72.00000,-0.07326,0.00000,1.00000
1719417384.174939,234.000,340.000,67.000,248.000,350.000,66.000,262.000,356.000,66.000, 0.075, 0.065,14.000,10.000,14.000,10.000,185.494,132.496,215.090,92.181,454.699,-619.374,319.886,238.129,106.571,62.488,469.576,-2.207, 2.186, 0.281, 0.079,-6.406,-8.254,-2.03444,129.69194,0.07861,0.07072,0.19720,-116.00000,-0.09860,58.00000,-0.07326,0.00000,1.00000
1719417384.244423,248.000,350.000,66.000,262.000,356.000,66.000,274.000,362.000,66.000, 0.065, 0.070,14.000, 6.000,14.000, 6.000,215.090,92.181,172.632,86.316,-610.799,-84.379,319.792,238.282,106.255,62.933,465.447, 2.236,-2.213,-0.151, 0.450,-3.604,-4.198,-1.93136,130.38405,0.44964,0.06678,0.20740,-122.00000,-0.07820,46.00000,-0.07326,0.00000,1.00000
1719417384.300564,262.000,356.000,66.000,274.000,362.000,66.000,282.000,364.000,64.000, 0.070, 0.056,12.000, 6.000,12.000, 6.000,172.632,86.316,142.376,35.594,-538.465,-902.703,319.652,238.318,106.188,62.953,465.813, 2.238,-2.215,-0.163, 0.444,-3.749,-4.623,-1.86816,129.69194,0.44397,0.06662,0.21080,-124.00000,-0.06460,38.00000,-0.07326,0.00000,1.00000
1719417384.370801,274.000,362.000,66.000,282.000,364.000,64.000,290.000,368.000,66.000, 0.056, 0.070, 8.000, 2.000, 8.000, 2.000,142.376,35.594,114.071,57.035,-403.609,305.726,319.766,238.862,106.227,63.200,465.369,-2.223, 2.200, 0.157, 0.449,-3.671,-4.448,-1.80102,131.46863,0.44854,0.06635,0.21760,-128.00000,-0.05100,30.00000,-0.07326,0.00000,1.00000
1719417384.427895,282.000,364.000,64.000,290.000,368.000,66.000,296.000,368.000,65.000, 0.070, 0.057, 8.000, 4.000, 8.000, 4.000,114.071,57.035,104.904, 0.000,-160.270,-997.204,319.705,238.447,106.228,63.002,465.079, 2.235,-2.213,-0.140, 0.454,-3.352,-3.884,-1.75614,130.23056,0.45365,0.06607,0.21760,-128.00000,-0.04080,24.00000,-0.07326,0.00000,1.00000
1719417384.498792,290.000,368.000,66.000,296.000,368.000,65.000,300.000,370.000,65.000, 0.057, 0.071, 6.000, 0.000, 6.000, 0.000,104.904, 0.000,56.430,28.215,-683.847,398.038,319.701,238.767,106.220,63.135,465.497,-2.223, 2.201, 0.152, 0.447,-3.567,-4.292,-1.72345,131.52946,0.44697,0.06591,0.22100,-130.00000,-0.03400,20.00000,-0.07326,0.00000,1.00000
1719417384.5688078,296.000,368.000,65.000,300.000,370.000,65.000,304.000,370.000,65.000, 0.071, 0.070, 4.000, 2.000, 4.000, 2.000,56.430,28.215,57.178, 0.000,10.694,-403.315,319.667,238.479,106.232,62.996,465.202, 2.236,-2.214,-0.142, 0.440,-3.335,-3.996,-1.69326,130.98091,0.44050,0.06576,0.22100,-130.00000,-0.02720,16.00000,-0.07326,0.00000,1.00000
